,STATE,DATE,HIGHWAY_GALLONS,State_abb,StateCode,FIPScode,MF_num,year
1786,Minnesota,1969-09-30,537995000.0,MN,24.0,27.0,MF-22,1969
1787,Minnesota,1969-12-31,493253000.0,MN,24.0,27.0,MF-22,1969
1788,Minnesota,1970-03-31,426321000.0,MN,24.0,27.0,MF-22,1970
1789,Minnesota,1970-06-30,513545000.0,MN,24.0,27.0,MF-22,1970
1790,Minnesota,1970-09-30,567340000.0,MN,24.0,27.0,MF-22,1970
1791,Minnesota,1970-12-31,506195000.0,MN,24.0,27.0,MF-22,1970
1792,Minnesota,1971-03-31,455403000.0,MN,24.0,27.0,MF-22,1971
1793,Minnesota,1971-06-30,545422000.0,MN,24.0,27.0,MF-22,1971
1794,Minnesota,1971-09-30,582279000.0,MN,24.0,27.0,MF-22,1971
1795,Minnesota,1971-12-31,540184000.0,MN,24.0,27.0,MF-22,1971
1796,Minnesota,1972-03-31,478094000.0,MN,24.0,27.0,MF-22,1972
1797,Minnesota,1972-06-30,569068000.0,MN,24.0,27.0,MF-22,1972
1798,Minnesota,1972-09-30,601990000.0,MN,24.0,27.0,MF-22,1972
1799,Minnesota,1972-12-31,575848000.0,MN,24.0,27.0,MF-22,1972
1800,Minnesota,1973-03-31,508204000.0,MN,24.0,27.0,MF-22,1973
1801,Minnesota,1973-06-30,596362000.0,MN,24.0,27.0,MF-22,1973
1802,Minnesota,1973-09-30,621015000.0,MN,24.0,27.0,MF-22,1973
1803,Minnesota,1973-12-31,592382000.0,MN,24.0,27.0,MF-22,1973
1804,Minnesota,1974-03-31,476423000.0,MN,24.0,27.0,MF-22,1974
1805,Minnesota,1974-06-30,559766000.0,MN,24.0,27.0,MF-22,1974
1806,Minnesota,1974-09-30,608289000.0,MN,24.0,27.0,MF-22,1974
1807,Minnesota,1974-12-31,569188000.0,MN,24.0,27.0,MF-22,1974
1808,Minnesota,1975-03-31,482642000.0,MN,24.0,27.0,MF-22,1975
1809,Minnesota,1975-06-30,580044000.0,MN,24.0,27.0,MF-22,1975
1810,Minnesota,1975-09-30,610246000.0,MN,24.0,27.0,MF-22,1975
1811,Minnesota,1975-12-31,572436000.0,MN,24.0,27.0,MF-22,1975
1812,Minnesota,1976-03-31,508665000.0,MN,24.0,27.0,MF-22,1976
1813,Minnesota,1976-06-30,604884000.0,MN,24.0,27.0,MF-22,1976
1814,Minnesota,1976-09-30,632527000.0,MN,24.0,27.0,MF-22,1976
1815,Minnesota,1976-12-31,604721000.0,MN,24.0,27.0,MF-22,1976
1816,Minnesota,1977-03-31,521109000.0,MN,24.0,27.0,MF-22,1977
1817,Minnesota,1977-06-30,621102000.0,MN,24.0,27.0,MF-22,1977
1818,Minnesota,1977-09-30,645900000.0,MN,24.0,27.0,MF-22,1977
1819,Minnesota,1977-12-31,617611000.0,MN,24.0,27.0,MF-22,1977
1820,Minnesota,1978-03-31,523030000.0,MN,24.0,27.0,MF-22,1978
1821,Minnesota,1978-06-30,673712000.0,MN,24.0,27.0,MF-22,1978
1822,Minnesota,1978-09-30,680687000.0,MN,24.0,27.0,MF-22,1978
1823,Minnesota,1978-12-31,664318000.0,MN,24.0,27.0,MF-22,1978
1824,Mississippi,1960-03-31,158193000.0,MS,25.0,28.0,MF-22,1960
1825,Mississippi,1960-06-30,185946000.0,MS,25.0,28.0,MF-22,1960
1826,Mississippi,1960-09-30,173784000.0,MS,25.0,28.0,MF-22,1960
1827,Mississippi,1960-12-31,173609000.0,MS,25.0,28.0,MF-22,1960
1828,Mississippi,1961-03-31,157963000.0,MS,25.0,28.0,MF-22,1961
1829,Mississippi,1961-06-30,188719000.0,MS,25.0,28.0,MF-22,1961
1830,Mississippi,1961-09-30,179803000.0,MS,25.0,28.0,MF-22,1961
1831,Mississippi,1961-12-31,181106000.0,MS,25.0,28.0,MF-22,1961
1832,Mississippi,1962-03-31,167916000.0,MS,25.0,28.0,MF-22,1962
1833,Mississippi,1962-06-30,191719000.0,MS,25.0,28.0,MF-22,1962
1834,Mississippi,1962-09-30,194571000.0,MS,25.0,28.0,MF-22,1962
1835,Mississippi,1962-12-31,187061000.0,MS,25.0,28.0,MF-22,1962
1836,Mississippi,1963-03-31,170783000.0,MS,25.0,28.0,MF-22,1963
1837,Mississippi,1963-06-30,204320000.0,MS,25.0,28.0,MF-22,1963
1838,Mississippi,1963-09-30,195973000.0,MS,25.0,28.0,MF-22,1963
1839,Mississippi,1963-12-31,204508000.0,MS,25.0,28.0,MF-22,1963
1840,Mississippi,1964-03-31,180437000.0,MS,25.0,28.0,MF-22,1964
1841,Mississippi,1964-06-30,215358000.0,MS,25.0,28.0,MF-22,1964
1842,Mississippi,1964-09-30,210490000.0,MS,25.0,28.0,MF-22,1964
1843,Mississippi,1964-12-31,204951000.0,MS,25.0,28.0,MF-22,1964
1844,Mississippi,1965-03-31,178698000.0,MS,25.0,28.0,MF-22,1965
1845,Mississippi,1965-06-30,222937000.0,MS,25.0,28.0,MF-22,1965
1846,Mississippi,1965-09-30,223837000.0,MS,25.0,28.0,MF-22,1965
1847,Mississippi,1965-12-31,221796000.0,MS,25.0,28.0,MF-22,1965
1848,Mississippi,1966-03-31,196131000.0,MS,25.0,28.0,MF-22,1966
1849,Mississippi,1966-06-30,222074000.0,MS,25.0,28.0,MF-22,1966
1850,Mississippi,1966-09-30,254245000.0,MS,25.0,28.0,MF-22,1966
1851,Mississippi,1966-12-31,236751000.0,MS,25.0,28.0,MF-22,1966
1852,Mississippi,1967-03-31,221630000.0,MS,25.0,28.0,MF-22,1967
1853,Mississippi,1967-06-30,249569000.0,MS,25.0,28.0,MF-22,1967
1854,Mississippi,1967-09-30,247627000.0,MS,25.0,28.0,MF-22,1967
1855,Mississippi,1967-12-31,246068000.0,MS,25.0,28.0,MF-22,1967
1856,Mississippi,1968-03-31,226663000.0,MS,25.0,28.0,MF-22,1968
1857,Mississippi,1968-06-30,263532000.0,MS,25.0,28.0,MF-22,1968
1858,Mississippi,1968-09-30,267309000.0,MS,25.0,28.0,MF-22,1968
1859,Mississippi,1968-12-31,269494000.0,MS,25.0,28.0,MF-22,1968
1860,Mississippi,1969-03-31,239479000.0,MS,25.0,28.0,MF-22,1969
1861,Mississippi,1969-06-30,289262000.0,MS,25.0,28.0,MF-22,1969
1862,Mississippi,1969-09-30,282453000.0,MS,25.0,28.0,MF-22,1969
1863,Mississippi,1969-12-31,295215000.0,MS,25.0,28.0,MF-22,1969
1864,Mississippi,1970-03-31,265157000.0,MS,25.0,28.0,MF-22,1970
1865,Mississippi,1970-06-30,279195000.0,MS,25.0,28.0,MF-22,1970
1866,Mississippi,1970-09-30,295151000.0,MS,25.0,28.0,MF-22,1970
1867,Mississippi,1970-12-31,288161000.0,MS,25.0,28.0,MF-22,1970
1868,Mississippi,1971-03-31,263760000.0,MS,25.0,28.0,MF-22,1971
1869,Mississippi,1971-06-30,308159000.0,MS,25.0,28.0,MF-22,1971
1870,Mississippi,1971-09-30,321049000.0,MS,25.0,28.0,MF-22,1971
1871,Mississippi,1971-12-31,307585000.0,MS,25.0,28.0,MF-22,1971
1872,Mississippi,1972-03-31,291871000.0,MS,25.0,28.0,MF-22,1972
1873,Mississippi,1972-06-30,346213000.0,MS,25.0,28.0,MF-22,1972
1874,Mississippi,1972-09-30,340624000.0,MS,25.0,28.0,MF-22,1972
1875,Mississippi,1972-12-31,339705000.0,MS,25.0,28.0,MF-22,1972
1876,Mississippi,1973-03-31,312665000.0,MS,25.0,28.0,MF-22,1973
1877,Mississippi,1973-06-30,351445000.0,MS,25.0,28.0,MF-22,1973
1878,Mississippi,1973-09-30,348308000.0,MS,25.0,28.0,MF-22,1973
1879,Mississippi,1973-12-31,353858000.0,MS,25.0,28.0,MF-22,1973
1880,Mississippi,1974-03-31,294588000.0,MS,25.0,28.0,MF-22,1974
1881,Mississippi,1974-06-30,341382000.0,MS,25.0,28.0,MF-22,1974
1882,Mississippi,1974-09-30,356458000.0,MS,25.0,28.0,MF-22,1974
1883,Mississippi,1974-12-31,341444000.0,MS,25.0,28.0,MF-22,1974
1884,Mississippi,1975-03-31,301355000.0,MS,25.0,28.0,MF-22,1975
1885,Mississippi,1975-06-30,336555000.0,MS,25.0,28.0,MF-22,1975
1886,Mississippi,1975-09-30,345266000.0,MS,25.0,28.0,MF-22,1975
1887,Mississippi,1975-12-31,337592000.0,MS,25.0,28.0,MF-22,1975
1888,Mississippi,1976-03-31,324554000.0,MS,25.0,28.0,MF-22,1976
1889,Mississippi,1976-06-30,357591000.0,MS,25.0,28.0,MF-22,1976
1890,Mississippi,1976-09-30,358135000.0,MS,25.0,28.0,MF-22,1976
1891,Mississippi,1976-12-31,354870000.0,MS,25.0,28.0,MF-22,1976
1892,Mississippi,1977-03-31,338682000.0,MS,25.0,28.0,MF-22,1977
1893,Mississippi,1977-06-30,380534000.0,MS,25.0,28.0,MF-22,1977
1894,Mississippi,1977-09-30,376717000.0,MS,25.0,28.0,MF-22,1977
1895,Mississippi,1977-12-31,381480000.0,MS,25.0,28.0,MF-22,1977
1896,Mississippi,1978-03-31,348634000.0,MS,25.0,28.0,MF-22,1978
1897,Mississippi,1978-06-30,382328000.0,MS,25.0,28.0,MF-22,1978
1898,Mississippi,1978-09-30,384926000.0,MS,25.0,28.0,MF-22,1978
1899,Mississippi,1978-12-31,390358000.0,MS,25.0,28.0,MF-22,1978
1900,Missouri,1960-03-31,388446000.0,MO,26.0,29.0,MF-22,1960
1901,Missouri,1960-06-30,484224000.0,MO,26.0,29.0,MF-22,1960
1902,Missouri,1960-09-30,472082000.0,MO,26.0,29.0,MF-22,1960
1903,Missouri,1960-12-31,450781000.0,MO,26.0,29.0,MF-22,1960
1904,Missouri,1961-03-31,398597000.0,MO,26.0,29.0,MF-22,1961
1905,Missouri,1961-06-30,485380000.0,MO,26.0,29.0,MF-22,1961
1906,Missouri,1961-09-30,476012000.0,MO,26.0,29.0,MF-22,1961
1907,Missouri,1961-12-31,440148000.0,MO,26.0,29.0,MF-22,1961
1908,Missouri,1962-03-31,414306000.0,MO,26.0,29.0,MF-22,1962
1909,Missouri,1962-06-30,495489000.0,MO,26.0,29.0,MF-22,1962
1910,Missouri,1962-09-30,469539000.0,MO,26.0,29.0,MF-22,1962
1911,Missouri,1962-12-31,467132000.0,MO,26.0,29.0,MF-22,1962
1912,Missouri,1963-03-31,421783000.0,MO,26.0,29.0,MF-22,1963
1913,Missouri,1963-06-30,503599000.0,MO,26.0,29.0,MF-22,1963
1914,Missouri,1963-09-30,496719000.0,MO,26.0,29.0,MF-22,1963
1915,Missouri,1963-12-31,477747000.0,MO,26.0,29.0,MF-22,1963
1916,Missouri,1964-03-31,448702000.0,MO,26.0,29.0,MF-22,1964
1917,Missouri,1964-06-30,518831000.0,MO,26.0,29.0,MF-22,1964
1918,Missouri,1964-09-30,519583000.0,MO,26.0,29.0,MF-22,1964
1919,Missouri,1964-12-31,493462000.0,MO,26.0,29.0,MF-22,1964
1920,Missouri,1965-03-31,446015000.0,MO,26.0,29.0,MF-22,1965
1921,Missouri,1965-06-30,541992000.0,MO,26.0,29.0,MF-22,1965
1922,Missouri,1965-09-30,541581000.0,MO,26.0,29.0,MF-22,1965
1923,Missouri,1965-12-31,531036000.0,MO,26.0,29.0,MF-22,1965
1924,Missouri,1966-03-31,478530000.0,MO,26.0,29.0,MF-22,1966
1925,Missouri,1966-06-30,557674000.0,MO,26.0,29.0,MF-22,1966
1926,Missouri,1966-09-30,558736000.0,MO,26.0,29.0,MF-22,1966
1927,Missouri,1966-12-31,540700000.0,MO,26.0,29.0,MF-22,1966
1928,Missouri,1967-03-31,496331000.0,MO,26.0,29.0,MF-22,1967
1929,Missouri,1967-06-30,566278000.0,MO,26.0,29.0,MF-22,1967
1930,Missouri,1967-09-30,581437000.0,MO,26.0,29.0,MF-22,1967
1931,Missouri,1967-12-31,549452000.0,MO,26.0,29.0,MF-22,1967
1932,Missouri,1968-03-31,519199000.0,MO,26.0,29.0,MF-22,1968
1933,Missouri,1968-06-30,608105000.0,MO,26.0,29.0,MF-22,1968
1934,Missouri,1968-09-30,622265000.0,MO,26.0,29.0,MF-22,1968
1935,Missouri,1968-12-31,594374000.0,MO,26.0,29.0,MF-22,1968
1936,Missouri,1969-03-31,544092000.0,MO,26.0,29.0,MF-22,1969
1937,Missouri,1969-06-30,635630000.0,MO,26.0,29.0,MF-22,1969
1938,Missouri,1969-09-30,662320000.0,MO,26.0,29.0,MF-22,1969
1939,Missouri,1969-12-31,631069000.0,MO,26.0,29.0,MF-22,1969
1940,Missouri,1970-03-31,590601000.0,MO,26.0,29.0,MF-22,1970
1941,Missouri,1970-06-30,659992000.0,MO,26.0,29.0,MF-22,1970
1942,Missouri,1970-09-30,675482000.0,MO,26.0,29.0,MF-22,1970
1943,Missouri,1970-12-31,661748000.0,MO,26.0,29.0,MF-22,1970
1944,Missouri,1971-03-31,613547000.0,MO,26.0,29.0,MF-22,1971
1945,Missouri,1971-06-30,716972000.0,MO,26.0,29.0,MF-22,1971
1946,Missouri,1971-09-30,712345000.0,MO,26.0,29.0,MF-22,1971
1947,Missouri,1971-12-31,705196000.0,MO,26.0,29.0,MF-22,1971
1948,Missouri,1972-03-31,650759000.0,MO,26.0,29.0,MF-22,1972
1949,Missouri,1972-06-30,733711000.0,MO,26.0,29.0,MF-22,1972
1950,Missouri,1972-09-30,784597000.0,MO,26.0,29.0,MF-22,1972
1951,Missouri,1972-12-31,722308000.0,MO,26.0,29.0,MF-22,1972
1952,Missouri,1973-03-31,709020000.0,MO,26.0,29.0,MF-22,1973
1953,Missouri,1973-06-30,752171000.0,MO,26.0,29.0,MF-22,1973
1954,Missouri,1973-09-30,786745000.0,MO,26.0,29.0,MF-22,1973
1955,Missouri,1973-12-31,735931000.0,MO,26.0,29.0,MF-22,1973
1956,Missouri,1974-03-31,659047000.0,MO,26.0,29.0,MF-22,1974
1957,Missouri,1974-06-30,733426000.0,MO,26.0,29.0,MF-22,1974
1958,Missouri,1974-09-30,756272000.0,MO,26.0,29.0,MF-22,1974
1959,Missouri,1974-12-31,726369000.0,MO,26.0,29.0,MF-22,1974
1960,Missouri,1975-03-31,650733000.0,MO,26.0,29.0,MF-22,1975
1961,Missouri,1975-06-30,759306000.0,MO,26.0,29.0,MF-22,1975
1962,Missouri,1975-09-30,760094000.0,MO,26.0,29.0,MF-22,1975
1963,Missouri,1975-12-31,745579000.0,MO,26.0,29.0,MF-22,1975
1964,Missouri,1976-03-31,706309000.0,MO,26.0,29.0,MF-22,1976
1965,Missouri,1976-06-30,787976000.0,MO,26.0,29.0,MF-22,1976
1966,Missouri,1976-09-30,794456000.0,MO,26.0,29.0,MF-22,1976
1967,Missouri,1976-12-31,793621000.0,MO,26.0,29.0,MF-22,1976
1968,Missouri,1977-03-31,721201000.0,MO,26.0,29.0,MF-22,1977
1969,Missouri,1977-06-30,815726000.0,MO,26.0,29.0,MF-22,1977
1970,Missouri,1977-09-30,836751000.0,MO,26.0,29.0,MF-22,1977
1971,Missouri,1977-12-31,807144000.0,MO,26.0,29.0,MF-22,1977
1972,Missouri,1978-03-31,729296000.0,MO,26.0,29.0,MF-22,1978
1973,Missouri,1978-06-30,853332000.0,MO,26.0,29.0,MF-22,1978
1974,Missouri,1978-09-30,861643000.0,MO,26.0,29.0,MF-22,1978
1975,Missouri,1978-12-31,837194000.0,MO,26.0,29.0,MF-22,1978
1976,Montana,1960-03-31,66027000.0,MT,27.0,30.0,MF-22,1960
1977,Montana,1960-06-30,91799000.0,MT,27.0,30.0,MF-22,1960
1978,Montana,1960-09-30,109592000.0,MT,27.0,30.0,MF-22,1960
1979,Montana,1960-12-31,75354000.0,MT,27.0,30.0,MF-22,1960
1980,Montana,1961-03-31,70304000.0,MT,27.0,30.0,MF-22,1961
1981,Montana,1961-06-30,96273000.0,MT,27.0,30.0,MF-22,1961
1982,Montana,1961-09-30,111511000.0,MT,27.0,30.0,MF-22,1961
1983,Montana,1961-12-31,86202000.0,MT,27.0,30.0,MF-22,1961
1984,Montana,1962-03-31,67147000.0,MT,27.0,30.0,MF-22,1962
1985,Montana,1962-06-30,92231000.0,MT,27.0,30.0,MF-22,1962
1986,Montana,1962-09-30,111569000.0,MT,27.0,30.0,MF-22,1962
1987,Montana,1962-12-31,78507000.0,MT,27.0,30.0,MF-22,1962
1988,Montana,1963-03-31,68237000.0,MT,27.0,30.0,MF-22,1963
1989,Montana,1963-06-30,90330000.0,MT,27.0,30.0,MF-22,1963
1990,Montana,1963-09-30,109763000.0,MT,27.0,30.0,MF-22,1963
1991,Montana,1963-12-31,83457000.0,MT,27.0,30.0,MF-22,1963
1992,Montana,1964-03-31,69168000.0,MT,27.0,30.0,MF-22,1964
1993,Montana,1964-06-30,88558000.0,MT,27.0,30.0,MF-22,1964
1994,Montana,1964-09-30,112564000.0,MT,27.0,30.0,MF-22,1964
1995,Montana,1964-12-31,84427000.0,MT,27.0,30.0,MF-22,1964
1996,Montana,1965-03-31,71539000.0,MT,27.0,30.0,MF-22,1965
1997,Montana,1965-06-30,92580000.0,MT,27.0,30.0,MF-22,1965
1998,Montana,1965-09-30,119610000.0,MT,27.0,30.0,MF-22,1965
1999,Montana,1965-12-31,88650000.0,MT,27.0,30.0,MF-22,1965
2000,Montana,1966-03-31,77762000.0,MT,27.0,30.0,MF-22,1966
2001,Montana,1966-06-30,87271000.0,MT,27.0,30.0,MF-22,1966
2002,Montana,1966-09-30,137388000.0,MT,27.0,30.0,MF-22,1966
2003,Montana,1966-12-31,82018000.0,MT,27.0,30.0,MF-22,1966
2004,Montana,1967-03-31,73095000.0,MT,27.0,30.0,MF-22,1967
2005,Montana,1967-06-30,100555000.0,MT,27.0,30.0,MF-22,1967
2006,Montana,1967-09-30,123477000.0,MT,27.0,30.0,MF-22,1967
2007,Montana,1967-12-31,91782000.0,MT,27.0,30.0,MF-22,1967
2008,Montana,1968-03-31,80840000.0,MT,27.0,30.0,MF-22,1968
2009,Montana,1968-06-30,102591000.0,MT,27.0,30.0,MF-22,1968
2010,Montana,1968-09-30,130150000.0,MT,27.0,30.0,MF-22,1968
2011,Montana,1968-12-31,98265000.0,MT,27.0,30.0,MF-22,1968
2012,Montana,1969-03-31,78577000.0,MT,27.0,30.0,MF-22,1969
2013,Montana,1969-06-30,110483000.0,MT,27.0,30.0,MF-22,1969
2014,Montana,1969-09-30,133439000.0,MT,27.0,30.0,MF-22,1969
2015,Montana,1969-12-31,102284000.0,MT,27.0,30.0,MF-22,1969
2016,Montana,1970-03-31,83834000.0,MT,27.0,30.0,MF-22,1970
2017,Montana,1970-06-30,112960000.0,MT,27.0,30.0,MF-22,1970
2018,Montana,1970-09-30,148557000.0,MT,27.0,30.0,MF-22,1970
2019,Montana,1970-12-31,109344000.0,MT,27.0,30.0,MF-22,1970
2020,Montana,1971-03-31,93317000.0,MT,27.0,30.0,MF-22,1971
2021,Montana,1971-06-30,115589000.0,MT,27.0,30.0,MF-22,1971
2022,Montana,1971-09-30,148539000.0,MT,27.0,30.0,MF-22,1971
2023,Montana,1971-12-31,113625000.0,MT,27.0,30.0,MF-22,1971
2024,Montana,1972-03-31,101420000.0,MT,27.0,30.0,MF-22,1972
2025,Montana,1972-06-30,126738000.0,MT,27.0,30.0,MF-22,1972
2026,Montana,1972-09-30,163488000.0,MT,27.0,30.0,MF-22,1972
2027,Montana,1972-12-31,118549000.0,MT,27.0,30.0,MF-22,1972
2028,Montana,1973-03-31,109475000.0,MT,27.0,30.0,MF-22,1973
2029,Montana,1973-06-30,133370000.0,MT,27.0,30.0,MF-22,1973
2030,Montana,1973-09-30,170000000.0,MT,27.0,30.0,MF-22,1973
2031,Montana,1973-12-31,136958000.0,MT,27.0,30.0,MF-22,1973
2032,Montana,1974-03-31,98578000.0,MT,27.0,30.0,MF-22,1974
2033,Montana,1974-06-30,130613000.0,MT,27.0,30.0,MF-22,1974
2034,Montana,1974-09-30,154973000.0,MT,27.0,30.0,MF-22,1974
2035,Montana,1974-12-31,137093000.0,MT,27.0,30.0,MF-22,1974
2036,Montana,1975-03-31,107732000.0,MT,27.0,30.0,MF-22,1975
2037,Montana,1975-06-30,123951000.0,MT,27.0,30.0,MF-22,1975
2038,Montana,1975-09-30,161022000.0,MT,27.0,30.0,MF-22,1975
2039,Montana,1975-12-31,134693000.0,MT,27.0,30.0,MF-22,1975
2040,Montana,1976-03-31,120982000.0,MT,27.0,30.0,MF-22,1976
2041,Montana,1976-06-30,137355000.0,MT,27.0,30.0,MF-22,1976
2042,Montana,1976-09-30,177174000.0,MT,27.0,30.0,MF-22,1976
2043,Montana,1976-12-31,151758000.0,MT,27.0,30.0,MF-22,1976
2044,Montana,1977-03-31,118443000.0,MT,27.0,30.0,MF-22,1977
2045,Montana,1977-06-30,131014000.0,MT,27.0,30.0,MF-22,1977
2046,Montana,1977-09-30,169140000.0,MT,27.0,30.0,MF-22,1977
2047,Montana,1977-12-31,149499000.0,MT,27.0,30.0,MF-22,1977
2048,Montana,1978-03-31,137143000.0,MT,27.0,30.0,MF-22,1978
2049,Montana,1978-06-30,148065000.0,MT,27.0,30.0,MF-22,1978
2050,Montana,1978-09-30,192576000.0,MT,27.0,30.0,MF-22,1978
2051,Montana,1978-12-31,177052000.0,MT,27.0,30.0,MF-22,1978
2052,Nebraska,1960-03-31,125893000.0,NE,28.0,31.0,MF-22,1960
2053,Nebraska,1960-06-30,185040000.0,NE,28.0,31.0,MF-22,1960
2054,Nebraska,1960-09-30,185554000.0,NE,28.0,31.0,MF-22,1960
2055,Nebraska,1960-12-31,162407000.0,NE,28.0,31.0,MF-22,1960
2056,Nebraska,1961-03-31,135854000.0,NE,28.0,31.0,MF-22,1961
2057,Nebraska,1961-06-30,182739000.0,NE,28.0,31.0,MF-22,1961
2058,Nebraska,1961-09-30,184108000.0,NE,28.0,31.0,MF-22,1961
2059,Nebraska,1961-12-31,161356000.0,NE,28.0,31.0,MF-22,1961
2060,Nebraska,1962-03-31,143480000.0,NE,28.0,31.0,MF-22,1962
2061,Nebraska,1962-06-30,184186000.0,NE,28.0,31.0,MF-22,1962
2062,Nebraska,1962-09-30,188192000.0,NE,28.0,31.0,MF-22,1962
2063,Nebraska,1962-12-31,166011000.0,NE,28.0,31.0,MF-22,1962
2064,Nebraska,1963-03-31,148635000.0,NE,28.0,31.0,MF-22,1963
2065,Nebraska,1963-06-30,186828000.0,NE,28.0,31.0,MF-22,1963
2066,Nebraska,1963-09-30,194042000.0,NE,28.0,31.0,MF-22,1963
2067,Nebraska,1963-12-31,174989000.0,NE,28.0,31.0,MF-22,1963
2068,Nebraska,1964-03-31,150696000.0,NE,28.0,31.0,MF-22,1964
2069,Nebraska,1964-06-30,190130000.0,NE,28.0,31.0,MF-22,1964
2070,Nebraska,1964-09-30,196001000.0,NE,28.0,31.0,MF-22,1964
2071,Nebraska,1964-12-31,166916000.0,NE,28.0,31.0,MF-22,1964
2072,Nebraska,1965-03-31,151133000.0,NE,28.0,31.0,MF-22,1965
2073,Nebraska,1965-06-30,190885000.0,NE,28.0,31.0,MF-22,1965
2074,Nebraska,1965-09-30,198000000.0,NE,28.0,31.0,MF-22,1965
2075,Nebraska,1965-12-31,180069000.0,NE,28.0,31.0,MF-22,1965
2076,Nebraska,1966-03-31,158439000.0,NE,28.0,31.0,MF-22,1966
2077,Nebraska,1966-06-30,198976000.0,NE,28.0,31.0,MF-22,1966
2078,Nebraska,1966-09-30,207547000.0,NE,28.0,31.0,MF-22,1966
2079,Nebraska,1966-12-31,186471000.0,NE,28.0,31.0,MF-22,1966
2080,Nebraska,1967-03-31,165470000.0,NE,28.0,31.0,MF-22,1967
2081,Nebraska,1967-06-30,196530000.0,NE,28.0,31.0,MF-22,1967
2082,Nebraska,1967-09-30,217923000.0,NE,28.0,31.0,MF-22,1967
2083,Nebraska,1967-12-31,193209000.0,NE,28.0,31.0,MF-22,1967
2084,Nebraska,1968-03-31,177025000.0,NE,28.0,31.0,MF-22,1968
2085,Nebraska,1968-06-30,207811000.0,NE,28.0,31.0,MF-22,1968
2086,Nebraska,1968-09-30,223578000.0,NE,28.0,31.0,MF-22,1968
2087,Nebraska,1968-12-31,201862000.0,NE,28.0,31.0,MF-22,1968
2088,Nebraska,1969-03-31,169141000.0,NE,28.0,31.0,MF-22,1969
2089,Nebraska,1969-06-30,219816000.0,NE,28.0,31.0,MF-22,1969
2090,Nebraska,1969-09-30,234811000.0,NE,28.0,31.0,MF-22,1969
2091,Nebraska,1969-12-31,219342000.0,NE,28.0,31.0,MF-22,1969
2092,Nebraska,1970-03-31,181053000.0,NE,28.0,31.0,MF-22,1970
2093,Nebraska,1970-06-30,229064000.0,NE,28.0,31.0,MF-22,1970
2094,Nebraska,1970-09-30,246605000.0,NE,28.0,31.0,MF-22,1970
2095,Nebraska,1970-12-31,209393000.0,NE,28.0,31.0,MF-22,1970
2096,Nebraska,1971-03-31,193072000.0,NE,28.0,31.0,MF-22,1971
2097,Nebraska,1971-06-30,242955000.0,NE,28.0,31.0,MF-22,1971
2098,Nebraska,1971-09-30,256420000.0,NE,28.0,31.0,MF-22,1971
2099,Nebraska,1971-12-31,222715000.0,NE,28.0,31.0,MF-22,1971
2100,Nebraska,1972-03-31,221660000.0,NE,28.0,31.0,MF-22,1972
2101,Nebraska,1972-06-30,249973000.0,NE,28.0,31.0,MF-22,1972
2102,Nebraska,1972-09-30,266746000.0,NE,28.0,31.0,MF-22,1972
2103,Nebraska,1972-12-31,246609000.0,NE,28.0,31.0,MF-22,1972
2104,Nebraska,1973-03-31,215138000.0,NE,28.0,31.0,MF-22,1973
2105,Nebraska,1973-06-30,270849000.0,NE,28.0,31.0,MF-22,1973
2106,Nebraska,1973-09-30,276597000.0,NE,28.0,31.0,MF-22,1973
2107,Nebraska,1973-12-31,262378000.0,NE,28.0,31.0,MF-22,1973
2108,Nebraska,1974-03-31,215023000.0,NE,28.0,31.0,MF-22,1974
2109,Nebraska,1974-06-30,255579000.0,NE,28.0,31.0,MF-22,1974
2110,Nebraska,1974-09-30,264207000.0,NE,28.0,31.0,MF-22,1974
2111,Nebraska,1974-12-31,247629000.0,NE,28.0,31.0,MF-22,1974
2112,Nebraska,1975-03-31,211681000.0,NE,28.0,31.0,MF-22,1975
2113,Nebraska,1975-06-30,258121000.0,NE,28.0,31.0,MF-22,1975
2114,Nebraska,1975-09-30,276858000.0,NE,28.0,31.0,MF-22,1975
2115,Nebraska,1975-12-31,247070000.0,NE,28.0,31.0,MF-22,1975
2116,Nebraska,1976-03-31,226874000.0,NE,28.0,31.0,MF-22,1976
2117,Nebraska,1976-06-30,272902000.0,NE,28.0,31.0,MF-22,1976
2118,Nebraska,1976-09-30,283211000.0,NE,28.0,31.0,MF-22,1976
2119,Nebraska,1976-12-31,268369000.0,NE,28.0,31.0,MF-22,1976
2120,Nebraska,1977-03-31,237682000.0,NE,28.0,31.0,MF-22,1977
2121,Nebraska,1977-06-30,276598000.0,NE,28.0,31.0,MF-22,1977
2122,Nebraska,1977-09-30,289876000.0,NE,28.0,31.0,MF-22,1977
2123,Nebraska,1977-12-31,267861000.0,NE,28.0,31.0,MF-22,1977
2124,Nebraska,1978-03-31,240759000.0,NE,28.0,31.0,MF-22,1978
2125,Nebraska,1978-06-30,283420000.0,NE,28.0,31.0,MF-22,1978
2126,Nebraska,1978-09-30,295575000.0,NE,28.0,31.0,MF-22,1978
2127,Nebraska,1978-12-31,278967000.0,NE,28.0,31.0,MF-22,1978
2128,Nevada,1960-03-31,35977000.0,NV,29.0,32.0,MF-22,1960
2129,Nevada,1960-06-30,44921000.0,NV,29.0,32.0,MF-22,1960
2130,Nevada,1960-09-30,52231000.0,NV,29.0,32.0,MF-22,1960
2131,Nevada,1960-12-31,42546000.0,NV,29.0,32.0,MF-22,1960
